id,score,overall_length,distinct_words_count,theme_gender_count,theme_gender_bool,theme_ethnicity_count,theme_ethnicity_bool,theme_sexuality_count,theme_sexuality_bool,theme_ability_count,theme_ability_bool,theme_age_count,theme_age_bool,theme_weight_count,theme_weight_bool,theme_appearance_count,theme_appearance_bool,theme_class_count,theme_class_bool,themes_found
5tz52q,1.0,22,7,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
5tz4dd,0.0,27,12,0,False,3,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 3)]"
5tz319,0.0,40,18,0,False,3,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 3)]"
5tz2wj,1.0,105,35,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('gender', 1), ('class', 1)]"
5tz1pc,0.0,30,16,0,False,0,False,0,False,0,False,1,True,0,False,0,False,2,True,"[('class', 2), ('age', 1)]"
5tz1o1,0.0,16,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tz0ef,0.0,13,9,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
5tz04j,1.0,29,15,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tz02q,0.0,13,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tz02h,0.0,14,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tyzxh,15.0,42,17,0,False,0,False,0,False,0,False,1,True,0,False,0,False,2,True,"[('class', 2), ('age', 1)]"
5tyzx4,0.0,11,8,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
5tyze2,0.0,16,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tyytx,3.0,31,12,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
5tyyo2,1.0,16,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tyxrb,0.0,20,8,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
5tyx6v,3.0,104,37,12,True,0,False,0,False,1,True,1,True,0,False,1,True,0,False,"[('gender', 12), ('ability', 1), ('age', 1), ('appearance', 1)]"
5tywci,2.0,13,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tyt6c,2.0,16,7,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
5tyqqw,3.0,18,8,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,"[('age', 1), ('weight', 1)]"
5tyqqi,0.0,11,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tyqag,62.0,249,67,15,True,2,True,3,True,0,False,1,True,0,False,0,False,1,True,"[('gender', 15), ('sexuality', 3), ('ethnicity', 2), ('age', 1), ('class', 1)]"
5tymmf,1.0,22,9,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
5tymff,1.0,12,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tylhy,4.0,13,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
5tyl5a,1.0,30,12,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,"[('gender', 1), ('ability', 1), ('age', 1)]"
5tykxd,0.0,5,3,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
5tyk3b,3.0,19,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tyj4u,2.0,15,8,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
5tyii8,11.0,10,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tygzy,12.0,318,94,8,True,0,False,0,False,1,True,4,True,0,False,4,True,0,False,"[('gender', 8), ('age', 4), ('appearance', 4), ('ability', 1)]"
5tygyu,1.0,146,42,6,True,0,False,3,True,1,True,0,False,0,False,4,True,4,True,"[('gender', 6), ('appearance', 4), ('class', 4), ('sexuality', 3), ('ability', 1)]"
5tygq5,5.0,117,29,3,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('gender', 3), ('class', 1)]"
5tyfyh,3.0,23,12,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tyfoj,2.0,7,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tyf21,2.0,18,10,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
5tyezd,3.0,171,62,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 2)]"
5tyess,37.0,24,9,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('ethnicity', 1)]"
5tyegn,0.0,28,14,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,"[('weight', 1)]"
5tyef7,0.0,39,16,8,True,0,False,3,True,0,False,1,True,0,False,1,True,0,False,"[('gender', 8), ('sexuality', 3), ('age', 1), ('appearance', 1)]"
5tyeec,0.0,21,9,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
5tydto,4.0,55,27,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,"[('sexuality', 1), ('age', 1)]"
5tydjg,6.0,88,26,4,True,0,False,3,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 4), ('sexuality', 3)]"
5tydi6,1.0,30,8,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
5tyd57,3.0,10,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tycln,3.0,13,6,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
5tybk6,6.0,197,67,5,True,0,False,5,True,0,False,1,True,1,True,3,True,1,True,"[('gender', 5), ('sexuality', 5), ('appearance', 3), ('age', 1), ('weight', 1), ('class', 1)]"
5tybdq,0.0,20,11,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
5tybdd,14.0,18,6,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
5tyanf,0.0,18,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
5tyajc,3.0,233,73,4,True,0,False,2,True,1,True,0,False,0,False,0,False,3,True,"[('gender', 4), ('class', 3), ('sexuality', 2), ('ability', 1)]"
5tyabb,0.0,12,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5ty9jc,11.0,14,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5ty9am,0.0,18,10,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
5ty7fl,7.0,19,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5ty56m,0.0,15,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5ty3r5,2.0,45,22,2,True,0,False,2,True,1,True,0,False,0,False,0,False,0,False,"[('gender', 2), ('sexuality', 2), ('ability', 1)]"
5ty39a,2.0,8,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5ty36v,1.0,30,12,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
5ty2u6,1.0,17,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5ty2qy,2.0,15,7,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
5ty263,3.0,31,12,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 2)]"
5ty1st,2.0,17,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5ty14u,4.0,16,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5ty0wy,4.0,201,63,0,False,0,False,3,True,0,False,2,True,0,False,0,False,0,False,"[('sexuality', 3), ('age', 2)]"
5txziy,5.0,19,12,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txzbr,1.0,77,31,2,True,4,True,1,True,0,False,2,True,0,False,0,False,0,False,"[('ethnicity', 4), ('gender', 2), ('age', 2), ('sexuality', 1)]"
5txyle,0.0,16,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txxuo,1.0,251,104,8,True,2,True,0,False,6,True,0,False,0,False,2,True,5,True,"[('gender', 8), ('ability', 6), ('class', 5), ('ethnicity', 2), ('appearance', 2)]"
5txxsu,54.0,12,7,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
5txxq7,12.0,16,6,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
5txwsv,13.0,116,30,0,False,0,False,0,False,0,False,2,True,0,False,7,True,0,False,"[('appearance', 7), ('age', 2)]"
5txvq7,3.0,19,12,1,True,0,False,0,False,0,False,0,False,1,True,0,False,0,False,"[('gender', 1), ('weight', 1)]"
5txvd6,2.0,23,14,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txv65,7.0,102,36,5,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 5)]"
5txurc,3.0,20,11,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txuaa,1.0,65,29,1,True,2,True,0,False,0,False,0,False,0,False,0,False,1,True,"[('ethnicity', 2), ('gender', 1), ('class', 1)]"
5txu52,1.0,9,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txtyd,9.0,10,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txtk8,3.0,14,6,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
5txte1,1.0,11,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
5txsm2,10.0,23,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txs4x,14.0,27,10,1,True,0,False,2,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 2), ('gender', 1)]"
5txs3z,1.0,16,8,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
5txrfd,9.0,23,13,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txrcr,19.0,14,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txr27,2.0,15,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txpo9,0.0,18,6,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
5txomv,0.0,11,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txoil,39.0,37,12,5,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 5)]"
5txohj,3.0,20,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txnv8,25.0,151,49,5,True,1,True,2,True,1,True,0,False,0,False,0,False,4,True,"[('gender', 5), ('class', 4), ('sexuality', 2), ('ethnicity', 1), ('ability', 1)]"
5txnr5,2.0,21,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
5txnqz,6.0,111,28,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,"[('ability', 1)]"
5txn3n,4.0,24,10,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
5txmyo,16.0,22,8,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 2)]"
5txmlh,4.0,36,16,0,False,0,False,0,False,0,False,0,False,0,False,2,True,1,True,"[('appearance', 2), ('class', 1)]"
5txm9l,2.0,21,15,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
5txluy,6.0,205,70,8,True,0,False,6,True,0,False,1,True,0,False,1,True,1,True,"[('gender', 8), ('sexuality', 6), ('age', 1), ('appearance', 1), ('class', 1)]"
5txlkj,0.0,22,11,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,"[('ethnicity', 1), ('class', 1)]"
5txko2,0.0,13,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txkjs,0.0,13,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txkf9,3.0,9,6,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,"[('appearance', 1)]"
5txk4p,0.0,25,11,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txju2,5.0,36,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txjhw,3.0,14,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txja2,8.0,163,54,8,True,0,False,1,True,0,False,1,True,0,False,0,False,2,True,"[('gender', 8), ('class', 2), ('sexuality', 1), ('age', 1)]"
5txj9n,10.0,14,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txj4q,0.0,14,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txinv,3.0,107,41,3,True,0,False,3,True,0,False,1,True,0,False,0,False,0,False,"[('gender', 3), ('sexuality', 3), ('age', 1)]"
5txijz,1.0,12,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txidp,33.0,92,40,2,True,1,True,3,True,0,False,0,False,0,False,1,True,0,False,"[('sexuality', 3), ('gender', 2), ('ethnicity', 1), ('appearance', 1)]"
5txid4,0.0,22,14,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
5txhvu,20.0,292,91,1,True,0,False,2,True,0,False,1,True,0,False,0,False,1,True,"[('sexuality', 2), ('gender', 1), ('age', 1), ('class', 1)]"
5txgny,1.0,24,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txepd,8.0,16,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txeab,0.0,18,8,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
5txe5k,1.0,431,141,4,True,0,False,2,True,1,True,0,False,0,False,0,False,3,True,"[('gender', 4), ('class', 3), ('sexuality', 2), ('ability', 1)]"
5txdts,0.0,78,31,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
5txcdx,4.0,15,7,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,"[('age', 1)]"
5txc36,4.0,16,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txbr9,3.0,14,6,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
5txbj3,37.0,157,57,8,True,0,False,8,True,0,False,0,False,0,False,0,False,2,True,"[('gender', 8), ('sexuality', 8), ('class', 2)]"
5txbgj,4.0,22,10,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('gender', 1), ('class', 1)]"
5txbd0,47.0,17,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txaon,3.0,13,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5txagl,33.0,56,23,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 2)]"
5tx9do,18.0,16,8,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
5tx93d,7.0,16,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tx8td,30.0,199,69,1,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,"[('gender', 1), ('appearance', 1), ('class', 1)]"
5tx887,4.0,15,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tx7rl,3.0,24,11,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
5tx7im,1.0,11,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tx7di,7.0,65,19,0,False,6,True,0,False,0,False,0,False,0,False,0,False,1,True,"[('ethnicity', 6), ('class', 1)]"
5tx607,8.0,27,16,1,True,0,False,2,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 2), ('gender', 1)]"
5tx604,7.0,36,15,0,False,0,False,0,False,1,True,0,False,0,False,0,False,1,True,"[('ability', 1), ('class', 1)]"
5tx5ur,98.0,22,10,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
5tx58b,1.0,4,2,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tx4yx,8.0,24,6,4,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 4)]"
5tx4dz,0.0,7,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tx34v,6.0,26,11,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tx274,0.0,14,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tx20x,2.0,41,18,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,"[('appearance', 1)]"
5tx1o9,2.0,25,9,1,True,0,False,1,True,0,False,2,True,0,False,0,False,0,False,"[('age', 2), ('gender', 1), ('sexuality', 1)]"
5tx1gz,4.0,20,13,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tx0ba,0.0,39,16,1,True,0,False,0,False,0,False,1,True,0,False,0,False,1,True,"[('gender', 1), ('age', 1), ('class', 1)]"
5tx0au,21.0,14,8,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
5tx06v,2.0,39,14,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
5twzm5,0.0,17,12,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
5twzc8,14.0,16,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
5twxgc,12.0,9,7,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
5twvwj,8.0,24,13,1,True,0,False,0,False,0,False,0,False,1,True,1,True,1,True,"[('gender', 1), ('weight', 1), ('appearance', 1), ('class', 1)]"
5twvdf,26.0,16,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twvbp,5.0,23,11,3,True,0,False,2,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 3), ('sexuality', 2)]"
5twvb3,4.0,15,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twufa,141.0,78,32,5,True,0,False,2,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 5), ('sexuality', 2)]"
5twu7y,3.0,13,7,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
5twtj4,2.0,13,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tws6c,25.0,172,55,16,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 16), ('sexuality', 1)]"
5tws5q,6.0,23,7,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,"[('appearance', 1), ('class', 1)]"
5twrpv,21.0,124,41,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 2)]"
5twrk1,18.0,50,17,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twqzh,109.0,16,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twqm6,6.0,159,56,7,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,"[('gender', 7), ('sexuality', 1), ('age', 1)]"
5twqis,5.0,65,23,3,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 3)]"
5twqfa,11.0,211,49,12,True,16,True,2,True,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 16), ('gender', 12), ('sexuality', 2)]"
5twnq8,10.0,12,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twna3,1.0,13,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twly8,4.0,6,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twl6q,6.0,13,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twl2f,0.0,35,22,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 2)]"
5twk7e,4.0,9,3,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
5twj6j,9.0,16,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twhrn,1.0,107,44,4,True,0,False,0,False,0,False,1,True,0,False,0,False,1,True,"[('gender', 4), ('age', 1), ('class', 1)]"
5twh45,9.0,14,10,1,True,0,False,1,True,0,False,0,False,1,True,0,False,0,False,"[('gender', 1), ('sexuality', 1), ('weight', 1)]"
5twgog,1.0,8,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twghc,6.0,12,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twg1j,28.0,27,10,0,False,4,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 4)]"
5twg0c,0.0,25,11,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twfqx,0.0,3,3,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
5twfn7,25.0,80,22,7,True,0,False,4,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 7), ('sexuality', 4)]"
5twfi9,11.0,21,12,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twfhz,1.0,47,22,1,True,1,True,0,False,0,False,0,False,0,False,1,True,0,False,"[('gender', 1), ('ethnicity', 1), ('appearance', 1)]"
5twf3h,30.0,168,58,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,"[('age', 1)]"
5twezr,2.0,14,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twevg,9.0,15,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tweor,2.0,16,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tweaw,0.0,12,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twdke,3.0,15,6,1,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,"[('gender', 1), ('ability', 1)]"
5twdga,22.0,73,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twbjv,4.0,19,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twb5a,135.0,170,53,2,True,0,False,0,False,2,True,3,True,0,False,0,False,0,False,"[('age', 3), ('gender', 2), ('ability', 2)]"
5twavt,0.0,37,9,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 2)]"
5twa7n,3.0,25,11,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5twa2k,9.0,13,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tw99s,1.0,9,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tw8w7,1.0,12,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tw83v,144.0,12,5,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
5tw7x9,0.0,15,6,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('ethnicity', 1)]"
5tw6uz,4.0,11,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tw6jo,0.0,20,12,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tw682,62.0,15,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tw5fd,1.0,12,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tw53r,53.0,14,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tw4ge,0.0,90,32,0,False,4,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 4)]"
5tw3ri,5.0,40,14,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
5tw3kw,3.0,12,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tw341,58.0,91,37,1,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,"[('gender', 1), ('ethnicity', 1), ('class', 1)]"
5tw2sc,9.0,22,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tw2nx,0.0,19,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tw1yr,3.0,46,19,3,True,0,False,2,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 3), ('sexuality', 2)]"
5tw1ou,0.0,13,7,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
5tvzwx,1.0,35,13,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
5tvzv8,0.0,10,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tvzt7,30.0,112,22,0,False,5,True,2,True,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 5), ('sexuality', 2)]"
5tvzpi,0.0,31,15,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
5tvz7t,2.0,24,9,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
5tvz4m,0.0,28,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tvyh7,1.0,81,27,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
5tvw0h,3.0,14,8,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
5tvvzo,1.0,18,11,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,"[('ability', 1)]"
5tvvhg,0.0,23,11,2,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 2), ('ethnicity', 1), ('sexuality', 1)]"
5tvups,13.0,23,9,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1), ('sexuality', 1)]"
5tvtxs,0.0,17,8,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
5tvtlu,39.0,288,79,7,True,0,False,1,True,0,False,0,False,0,False,0,False,1,True,"[('gender', 7), ('sexuality', 1), ('class', 1)]"
5tvtfb,9.0,9,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tvt4u,0.0,12,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tvslu,12.0,27,12,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,"[('gender', 1), ('age', 1)]"
5tvse3,1.0,12,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tvr0w,2.0,12,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
5tvq8n,1.0,9,5,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,"[('gender', 1), ('age', 1)]"
5tvpqd,2.0,10,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
